indexedLabel,PF_1,PF_2,PF_3,PF_4,PF_5,NF_1,NF_2,NF_3,NF_4,NF_5,PFW_1,PFW_2,PFW_3,PFW_4,PFW_5,NFW_1,NFW_2,NFW_3,NFW_4,NFW_5
0.0,MIM-NumRepeatedEdit_6.857143_9.072727 * HM-WeightedAge_87.35714_125.5,MIM-TimeSinceLastTask_-inf_1008.498889 * CM-RatioCommentToCode_-inf_0.19,MIM-MaxTimeIntervalBrwsBrws_4339.3225_inf * CM-MaxCyclomaticStrict_7.0_12.0,CM-CountDeclMethodAll_2.0_8.0 * HM-#OfRevision_18.0_34.0,MIM-HourPerEditing_40.635845_inf * HM-SumOfRemovedLines_60.0_178.0,CM-SumEssential_10.0_18.0 * HM-#OfRevision_18.0_34.0,HM-AvgOfAddedLines_6.0_12.0 * HM-WeightedAge_87.35714_125.5,MIM-TimeSpent_286.316254_447.08958 * HM-NumOfAuthors_3.0_4.0,MIM-NumEditEvent_36.0_inf * HM-Age_115.0_174.0,CM-AvgEssential_1.0_inf * CM-CountDeclClassVariable_0.0_inf,0.57533693,0.5847342,0.58596283,0.6679738,0.8766672,-0.6468128,-0.6431327,-0.60855114,-0.6015621,-0.52562517
0.0,MIM-HourPerEditing_40.635845_inf * HM-AvgOfRemovedLines_3.0_7.0,MIM-NumInterruptions_-inf_5.0 * MIM-NumRepeatedEdit_5.0_6.857143,CM-CountDeclFunction_4.0_7.0 * CM-CountLineComment_97.0_inf,CM-CountLineBlank_48.0_inf * CM-PercentLackOfCohesion_3.444444_inf,MIM-HourPerEditing_40.635845_inf * HM-SumOfRemovedLines_60.0_178.0,CM-CountLineBlank_48.0_inf * CM-CountDeclFunction_4.0_7.0,CM-CountLineBlank_48.0_inf * CM-CountLineCodeExe_28.0_61.0,CM-CountStmtExe_8.0_25.0 * CM-CountSemicolon_80.0_149.0,HM-#ofBugFixing_39.0_inf * HM-WeightedAge_-inf_24.299999,CM-CountStmtExe_8.0_25.0 * CM-CountStmtDecl_52.0_91.0,0.7447445,0.7697784,0.8305793,0.8598589,0.8766672,-2.0999935,-1.2296968,-1.1605574,-0.9099295,-0.89364904
0.0,MIM-NumSelectionEvent_19.0_54.0 * CM-SumCyclomatic_-inf_6.0,MIM-RatioCodeUnderstandingEffort_0.808528_0.861619 * HM-NumOfAuthors_3.0_4.0,CM-AvgLineCode_0.75_2.153846 * HM-#ofBugFixing_18.0_39.0,CM-AvgLine_0.833333_2.4 * HM-#ofBugFixing_18.0_39.0,CM-MaxCyclomaticModified_2.0_3.0 * HM-Age_34.0_65.0,MIM-TimeSpent_286.316254_447.08958 * CM-PercentLackOfCohesion_3.444444_inf,MIM-TimeSpent_286.316254_447.08958 * HM-NumOfAuthors_3.0_4.0,MIM-NumInterruptions_5.0_8.636364 * CM-CountDeclMethodPublic_3.0_6.0,MIM-TimeSpentAfterEdit_72.001667_208.429696 * HM-SumOfRemovedLines_21.0_60.0,MIM-TimeSpent_286.316254_447.08958 * HM-WeightedAge_24.299999_56.753769,0.513606,0.54701066,0.61886907,0.6712387,0.7562542,-0.6121444,-0.60855114,-0.60630447,-0.55276495,-0.5516992
0.0,MIM-NumMultiTasks_7.5_inf * CM-CountDeclMethodPublic_-inf_1.0,MIM-HourPerBrowsing_0.832083_16.002963 * CM-CountDeclMethodPublic_-inf_1.0,MIM-TimeSpent_135.032431_286.316254 * CM-CountDeclMethodPublic_-inf_1.0,MIM-RatioCodeUnderstandingEffort_0.777555_0.808528 * CM-CountDeclMethodPublic_-inf_1.0,CM-CountLineComment_-inf_16.0 * HM-MaxOfRemovedLines_73.0_inf,CM-CountLineCodeExe_61.0_124.0 * CM-CountDeclMethodPublic_-inf_1.0,CM-SumCyclomaticStrict_15.0_30.0 * CM-CountDeclMethodPublic_-inf_1.0,CM-SumEssential_10.0_18.0 * CM-CountDeclMethodPublic_-inf_1.0,CM-SumCyclomatic_14.0_28.0 * CM-CountDeclMethodPublic_-inf_1.0,CM-SumCyclomaticModified_14.0_28.0 * CM-CountDeclMethodPublic_-inf_1.0,0.8173214,0.8488521,0.87618625,0.97178555,1.0299587,-0.85283077,-0.8104318,-0.7531382,-0.7263695,-0.7263695
0.0,CM-CountStmt_107.0_202.0 * CM-SumCyclomaticModified_-inf_6.0,CM-CountStmt_107.0_202.0 * CM-SumCyclomaticStrict_-inf_6.0,CM-CountStmt_107.0_202.0 * CM-SumEssential_-inf_4.0,CM-CountLineBlank_48.0_inf * CM-PercentLackOfCohesion_3.444444_inf,CM-CountLineBlank_48.0_inf * CM-CountLineComment_-inf_16.0,CM-CountLineCodeDecl_91.0_inf * HM-MaxOfAddedLines_4.0_16.0,HM-MaxOfRemovedLines_26.0_73.0 * HM-AvgOfAddedLines_-inf_1.0,CM-CountStmtDecl_91.0_inf * HM-MaxOfAddedLines_4.0_16.0,CM-CountStmt_107.0_202.0 * CM-CountLineCode_76.0_140.0,HM-SumOfRemovedLines_60.0_178.0 * HM-AvgOfAddedLines_-inf_1.0,0.85443807,0.85443807,0.85443807,0.8598589,0.8630664,-0.80136985,-0.75752,-0.75646675,-0.75127816,-0.7291555
0.0,CM-CountLineBlank_27.0_48.0 * HM-Age_34.0_65.0,MIM-MaxTimeIntervalBrwsEdit_1971.430457_2212.473333 * MIM-NumSelectionEvent_19.0_54.0,CM-CountDeclFunction_13.0_25.0 * CM-CountSemicolon_20.0_43.0,MIM-TimeSpent_447.08958_inf * MIM-TimeSpentAfterEdit_72.001667_208.429696,CM-CountDeclFunction_13.0_25.0 * CM-CountStmt_27.0_57.0,CM-CountLine_71.0_128.0 * CM-CountLineBlank_27.0_48.0,CM-CountLineBlank_27.0_48.0 * CM-CountLineCode_36.0_76.0,CM-MaxCyclomaticStrict_-inf_2.0 * CM-CountLineBlank_27.0_48.0,CM-CountLineBlank_27.0_48.0 * CM-MaxCyclomatic_-inf_2.0,CM-CountLineBlank_27.0_48.0 * CM-MaxCyclomaticModified_-inf_2.0,0.6354224,0.6646144,0.69956326,0.7079371,0.7339972,-0.8021872,-0.69504607,-0.6906146,-0.68777084,-0.68777084
0.0,MIM-NumMultiTasks_7.5_inf * CM-MaxCyclomatic_2.0_4.0,MIM-TimeSpentAfterEdit_208.429696_inf * CM-MaxCyclomaticModified_3.0_6.0,CM-CountClassCoupled_3.0_5.0 * HM-MaxOfRemovedLines_-inf_2.0,MIM-NumInterruptions_8.636364_11.705882 * MIM-AvgTimeIntervalBrwsBrws_0.373507_134.724028,MIM-NumMultiTasks_7.5_inf * HM-#ofBugFixing_4.0_9.0,MIM-TimeSinceLastTask_6276.868794_10044.14389 * CM-AvgLine_0.375_0.833333,MIM-TimeSinceLastTask_6276.868794_10044.14389 * MIM-AvgTimeIntervalBrwsBrws_0.373507_134.724028,MIM-RatioCodeUnderstandingEffort_0.777555_0.808528 * HM-MaxOfRemovedLines_-inf_2.0,CM-CountClassCoupled_3.0_5.0 * HM-NumOfAuthors_2.0_3.0,CM-AvgEssential_1.0_inf * CM-AvgLineBlank_0.0_inf,0.5054348,0.5092845,0.5233175,0.6134124,0.6472934,-0.6463058,-0.6178558,-0.5590273,-0.5279355,-0.52562517
1.0,MIM-HourPerEditing_40.635845_inf * HM-AvgOfRemovedLines_3.0_7.0,MIM-NumRepeatedEdit_5.0_6.857143 * MIM-NumParallelBrws_25.75_57.4,CM-CountLineComment_27.0_49.0 * HM-SumOfCodeChurn_98.0_inf,MIM-NumParallelBrws_25.75_57.4 * MIM-NumParallelEdit_8.297872_11.033898,MIM-HourPerEditing_40.635845_inf * HM-SumOfRemovedLines_60.0_178.0,MIM-AvgTimeIntervalEditEdit_283.041687_inf * HM-AvgOfCodeChurn_4.625_inf,CM-SumEssential_10.0_18.0 * HM-#OfRevision_18.0_34.0,MIM-NumParallelEdit_8.297872_11.033898 * CM-CountLineComment_27.0_49.0,MIM-MaxTimeIntervalBrwsEdit_2212.473333_inf * HM-AvgOfCodeChurn_4.625_inf,MIM-NumRareBrws_0.0_inf * CM-AvgEssential_1.0_inf,0.7447445,0.76444536,0.7745637,0.77880466,0.8766672,-0.7223674,-0.6468128,-0.61621547,-0.5995802,-0.52562517
0.0,MIM-MaxTimeIntervalBrwsBrws_4339.3225_inf * MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457,MIM-TimeSpentBeforeEdit_0.315_25.366389 * HM-MaxCodeChurn_63.0_inf,MIM-NumRepeatedBrws_12.75_17.0 * HM-#OfRevision_34.0_inf,MIM-RatioCodeUnderstandingEffort_-inf_0.736489 * HM-NumOfAuthors_4.0_inf,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * MIM-NumParallelEdit_8.297872_11.033898,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * HM-AvgOfCodeChurn_1.6_4.625,MIM-MaxTimeIntervalBrwsBrws_4339.3225_inf * HM-AvgOfAddedLines_12.0_inf,MIM-NumInterruptions_16.382353_inf * MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * HM-AvgOfRemovedLines_7.0_inf,MIM-NumInterruptions_16.382353_inf * MIM-NumRepeatedEdit_5.0_6.857143,0.52875525,0.5379737,0.58755004,0.5878665,1.2578902,-0.81684965,-0.7280179,-0.64686924,-0.64230645,-0.6307781
0.0,MIM-AvgTimeIntervalBrwsEdit_-inf_0.253951 * HM-SumOfAddedLines_-inf_8.0,MIM-MaxTimeIntervalBrwsEdit_-inf_0.884722 * HM-SumOfAddedLines_-inf_8.0,CM-CountLineCode_-inf_36.0 * CM-PercentLackOfCohesion_3.444444_inf,CM-RatioCommentToCode_0.87_inf * CM-PercentLackOfCohesion_3.444444_inf,CM-CountClassCoupled_-inf_1.0 * CM-CountDeclInstanceVariable_2.0_inf,CM-AvgEssential_1.0_inf * CM-AvgLineComment_0.0_inf,CM-AvgEssential_1.0_inf * CM-AvgEssential_1.0_inf,CM-AvgEssential_1.0_inf * CM-AvgLineBlank_0.0_inf,MIM-NumRareEdit_0.0_inf * CM-AvgEssential_1.0_inf,MIM-NumRareBrws_0.0_inf * CM-AvgEssential_1.0_inf,0.3796404,0.38097417,0.3921001,0.41313535,0.42525393,-0.52562517,-0.52562517,-0.52562517,-0.52562517,-0.52562517
0.0,MIM-TimeSpent_39.396889_135.032431 * MIM-NumMultiTasks_7.5_inf,CM-SumCyclomaticStrict_67.0_inf * HM-SumOfCodeChurn_0.0_4.0,CM-CountStmtDecl_91.0_inf * HM-SumOfCodeChurn_0.0_4.0,CM-SumCyclomaticModified_60.0_inf * HM-SumOfCodeChurn_0.0_4.0,CM-CountStmtExe_109.0_inf * HM-SumOfCodeChurn_0.0_4.0,CM-CountLineComment_97.0_inf * HM-WeightedAge_-inf_24.299999,CM-AvgEssential_1.0_inf * CM-AvgEssential_1.0_inf,CM-AvgEssential_1.0_inf * CM-CountDeclMethodDefault_0.0_inf,MIM-NumRareEdit_0.0_inf * CM-AvgEssential_1.0_inf,MIM-NumRareBrws_0.0_inf * CM-AvgEssential_1.0_inf,0.6486046,0.655716,0.6881936,0.7104703,0.73445415,-0.77895993,-0.52562517,-0.52562517,-0.52562517,-0.52562517
0.0,CM-CountStmtExe_109.0_inf * HM-MaxCodeChurn_2.0_8.0,MIM-NumParallelEdit_5.125_8.297872 * MIM-AvgTimeIntervalBrwsEdit_219.164218_inf,MIM-NumParallelEdit_5.125_8.297872 * HM-MaxCodeChurn_2.0_8.0,MIM-MaxTimeIntervalBrwsEdit_2212.473333_inf * MIM-NumParallelEdit_5.125_8.297872,CM-CountLineComment_16.0_27.0 * CM-SumCyclomaticStrict_67.0_inf,CM-CountStmt_202.0_inf * CM-CountStmtDecl_52.0_91.0,MIM-NumInterruptions_5.0_8.636364 * HM-Age_174.0_inf,MIM-MaxTimeIntervalBrwsBrws_4339.3225_inf * CM-MaxCyclomaticStrict_12.0_inf,MIM-NumSelectionEvent_4.0_9.0 * CM-CountLineCodeExe_124.0_inf,MIM-NumParallelBrws_57.4_inf * MIM-AvgTimeIntervalEditEdit_283.041687_inf,0.5395672,0.5458036,0.59095496,0.63727945,1.0590774,-0.80830014,-0.62091136,-0.5915108,-0.5755428,-0.57533807
0.0,MIM-NumInterruptions_-inf_5.0 * MIM-TimeSpentBeforeEdit_102.162073_inf,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * HM-WeightedAge_56.753769_87.35714,MIM-TimeSpentAfterEdit_-inf_0.356111 * MIM-TimeSpentBeforeEdit_102.162073_inf,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * HM-AvgOfRemovedLines_1.0_3.0,MIM-TimeSpentBeforeEdit_102.162073_inf * MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457,MIM-AvgTimeIntervalEditEdit_3.017465_72.030794 * MIM-AvgTimeIntervalBrwsEdit_219.164218_inf,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * HM-AvgOfCodeChurn_1.6_4.625,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * HM-SumOfRemovedLines_4.0_21.0,MIM-MaxTimeIntervalBrwsEdit_1221.951111_1971.430457 * MIM-NumMultiTasks_2.5_3.982968,MIM-NumParallelBrws_-inf_11.0 * MIM-NumMultiTasks_2.5_3.982968,0.62654823,0.6333563,0.71383923,0.7935901,0.8330665,-0.8402918,-0.81684965,-0.7761104,-0.6939339,-0.6693638
0.0,MIM-TimeSpentAfterEdit_-inf_0.356111 * HM-SumOfRemovedLines_21.0_60.0,MIM-NumParallelEdit_15.306122_inf * CM-MaxCyclomaticModified_2.0_3.0,MIM-HourPerEditing_0.011142_0.166944 * HM-AvgOfCodeChurn_-inf_0.0,MIM-HourPerEditing_0.011142_0.166944 * HM-SumOfCodeChurn_-inf_0.0,CM-CountDeclMethodPublic_-inf_1.0 * HM-SumOfAddedLines_8.0_36.0,HM-#ofBugFixing_-inf_4.0 * HM-SumOfRemovedLines_21.0_60.0,MIM-HourPerBrowsing_-inf_0.127407 * MIM-NumParallelBrws_57.4_inf,CM-CountClassCoupled_-inf_1.0 * HM-AvgOfAddedLines_3.0_6.0,MIM-NumRareEdit_0.0_inf * CM-AvgEssential_1.0_inf,CM-AvgEssential_1.0_inf * CM-CountDeclMethodDefault_0.0_inf,0.42349702,0.433285,0.44095948,0.44095948,0.45978504,-0.60459584,-0.54379386,-0.5409855,-0.52562517,-0.52562517
0.0,CM-CountLineCode_36.0_76.0 * CM-SumCyclomatic_28.0_61.0,CM-CountLineCodeExe_9.0_28.0 * CM-SumCyclomatic_28.0_61.0,CM-CountLineCodeExe_9.0_28.0 * CM-SumCyclomaticModified_28.0_60.0,CM-CountStmtExe_8.0_25.0 * CM-SumCyclomaticModified_28.0_60.0,CM-CountStmtExe_8.0_25.0 * CM-SumCyclomatic_28.0_61.0,CM-SumCyclomaticStrict_15.0_30.0 * CM-CountDeclMethodPublic_-inf_1.0,CM-SumEssential_10.0_18.0 * CM-CountDeclMethodPublic_-inf_1.0,MIM-NumParallelBrws_57.4_inf * CM-RatioCommentToCode_0.19_0.32,CM-CountLineCodeExe_9.0_28.0 * HM-AvgOfAddedLines_12.0_inf,MIM-HourPerEditing_-inf_0.011142 * HM-SumOfRemovedLines_60.0_178.0,1.0008401,1.2614284,1.2614284,1.5037595,1.5037595,-0.8104318,-0.7531382,-0.58501154,-0.5808909,-0.5791893
0.0,MIM-HourPerBrowsing_16.002963_70.65785 * CM-CountLine_-inf_71.0,MIM-TimeSpent_39.396889_135.032431 * HM-AvgOfRemovedLines_3.0_7.0,MIM-HourPerBrowsing_16.002963_70.65785 * CM-CountStmtDecl_-inf_17.0,MIM-NumParallelEdit_15.306122_inf * CM-MaxCyclomaticModified_2.0_3.0,MIM-HourPerBrowsing_16.002963_70.65785 * HM-AvgOfAddedLines_1.0_3.0,CM-AvgEssential_1.0_inf * CM-AvgEssential_1.0_inf,CM-AvgEssential_1.0_inf * CM-CountClassDerived_0.0_inf,CM-AvgEssential_1.0_inf,MIM-NumRareBrws_0.0_inf * CM-AvgEssential_1.0_inf,MIM-NumRareEdit_0.0_inf * CM-AvgEssential_1.0_inf,0.3871716,0.4206741,0.42986017,0.433285,0.73361266,-0.52562517,-0.52562517,-0.52562517,-0.52562517,-0.52562517
0.0,CM-CountLineCode_36.0_76.0 * CM-SumEssential_18.0_38.0,CM-CountDeclFunction_4.0_7.0 * CM-CountDeclMethod_-inf_1.0,MIM-HourPerEditing_40.635845_inf * HM-SumOfRemovedLines_60.0_178.0,CM-CountLineCode_36.0_76.0 * CM-SumCyclomatic_28.0_61.0,CM-CountLineCode_36.0_76.0 * CM-SumCyclomaticModified_28.0_60.0,CM-CountLineCode_36.0_76.0 * HM-MaxCodeChurn_63.0_inf,CM-CountStmtDecl_17.0_31.0 * HM-MaxCodeChurn_63.0_inf,MIM-HourPerEditing_40.635845_inf * MIM-AvgTimeIntervalBrwsEdit_-inf_0.253951,MIM-HourPerEditing_40.635845_inf * MIM-MaxTimeIntervalBrwsEdit_-inf_0.884722,MIM-HourPerEditing_40.635845_inf * MIM-MaxTimeIntervalEditEdit_-inf_16.363333,0.6600772,0.68560994,0.8766672,1.0008401,1.0008401,-1.4372944,-0.90509,-0.86902076,-0.86902076,-0.84977496
0.0,MIM-TimeSpentBeforeEdit_0.315_25.366389 * HM-MaxCodeChurn_63.0_inf,CM-RatioCommentToCode_0.19_0.32 * CM-CountDeclMethodPublic_-inf_1.0,MIM-MaxTimeIntervalBrwsBrws_-inf_1.522778 * CM-CountDeclClass_4.0_inf,MIM-TimeSpent_39.396889_135.032431 * HM-#ofBugFixing_39.0_inf,CM-CountDeclClass_4.0_inf * CM-CountDeclMethod_-inf_1.0,MIM-HourPerEditing_4.678773_40.635845 * MIM-MaxTimeIntervalBrwsBrws_-inf_1.522778,MIM-TimeSpentAfterEdit_-inf_0.356111 * HM-#ofBugFixing_39.0_inf,MIM-HourPerEditing_4.678773_40.635845 * MIM-AvgTimeIntervalBrwsBrws_-inf_0.373507,CM-CountSemicolon_149.0_inf * CM-MaxInheritanceTree_-inf_1.0,CM-CountSemicolon_149.0_inf * CM-CountClassBase_-inf_1.0,0.5379737,0.5475704,0.56427735,0.6488296,0.76944643,-0.9326214,-0.92544,-0.9032127,-0.6557159,-0.6557159
0.0,MIM-NumParallelEdit_15.306122_inf * CM-MaxCyclomaticModified_2.0_3.0,MIM-TimeSpentBeforeEdit_0.315_25.366389 * HM-AvgOfAddedLines_12.0_inf,HM-MaxCodeChurn_2.0_8.0 * HM-WeightedAge_87.35714_125.5,CM-CountLineComment_-inf_16.0 * HM-AvgOfRemovedLines_7.0_inf,CM-CountLineBlank_-inf_9.0 * HM-SumOfRemovedLines_60.0_178.0,CM-CountLineComment_-inf_16.0 * HM-MaxOfRemovedLines_26.0_73.0,CM-CountLineComment_-inf_16.0 * HM-MaxOfAddedLines_40.0_99.0,CM-MaxCyclomaticModified_2.0_3.0 * HM-AvgOfAddedLines_12.0_inf,MIM-HourPerEditing_-inf_0.011142 * HM-SumOfRemovedLines_60.0_178.0,CM-CountDeclMethodPublic_-inf_1.0 * HM-MaxOfRemovedLines_26.0_73.0,0.433285,0.4457006,0.4893793,0.5193528,0.75312304,-0.7175667,-0.6207261,-0.60062104,-0.5791893,-0.5728209
0.0,CM-CountDeclMethodPublic_-inf_1.0 * HM-SumOfAddedLines_8.0_36.0,CM-SumCyclomaticStrict_6.0_15.0 * CM-SumCyclomaticModified_14.0_28.0,CM-SumCyclomaticStrict_6.0_15.0 * CM-CountDeclMethod_-inf_1.0,CM-AvgLine_-inf_0.166667 * HM-SumOfCodeChurn_4.0_24.0,CM-CountDeclFunction_4.0_7.0 * CM-CountDeclMethod_-inf_1.0,CM-SumCyclomaticModified_14.0_28.0 * CM-CountDeclMethodPublic_-inf_1.0,CM-SumCyclomatic_14.0_28.0 * CM-CountDeclMethodPublic_-inf_1.0,CM-CountSemicolon_-inf_20.0 * CM-SumCyclomaticModified_14.0_28.0,CM-CountSemicolon_-inf_20.0 * CM-SumCyclomatic_14.0_28.0,CM-MaxCyclomatic_4.0_6.0 * CM-CountDeclMethodPublic_-inf_1.0,0.45978504,0.4903243,0.5468483,0.5556571,0.68560994,-0.7263695,-0.7263695,-0.72077984,-0.72077984,-0.68960875
0.0,CM-SumCyclomatic_6.0_14.0 * CM-CountDeclMethodPublic_-inf_1.0,HM-MaxCodeChurn_2.0_8.0 * HM-WeightedAge_87.35714_125.5,CM-SumCyclomaticStrict_6.0_15.0 * CM-CountDeclMethod_-inf_1.0,CM-SumCyclomatic_6.0_14.0 * CM-CountDeclMethod_-inf_1.0,CM-SumCyclomaticModified_6.0_14.0 * CM-CountDeclMethod_-inf_1.0,CM-CountLineCodeExe_-inf_9.0 * CM-MaxCyclomatic_4.0_6.0,CM-CountStmtExe_-inf_8.0 * CM-MaxCyclomatic_4.0_6.0,CM-MaxCyclomatic_4.0_6.0 * CM-CountDeclMethodPublic_-inf_1.0,CM-MaxCyclomaticStrict_4.0_7.0 * CM-CountLineCodeExe_-inf_9.0,CM-MaxCyclomaticModified_3.0_6.0 * CM-MaxInheritanceTree_-inf_1.0,0.4734833,0.4893793,0.5468483,0.70405775,0.70405775,-0.874767,-0.7410996,-0.68960875,-0.6694495,-0.6692039
0.0,MIM-TimeSpentAfterEdit_-inf_0.356111 * CM-AvgLineCode_0.153846_0.375,MIM-HourPerBrowsing_0.832083_16.002963 * MIM-NumEditEvent_1.0_3.0,MIM-HourPerBrowsing_0.832083_16.002963 * MIM-AvgTimeIntervalBrwsBrws_-inf_0.373507,HM-MaxOfRemovedLines_-inf_2.0 * HM-WeightedAge_125.5_inf,HM-#OfRevision_-inf_5.0 * HM-WeightedAge_125.5_inf,MIM-NumRareEdit_0.0_inf * CM-AvgEssential_1.0_inf,CM-AvgEssential_1.0_inf * CM-AvgLineBlank_0.0_inf,CM-AvgEssential_1.0_inf * CM-AvgEssential_1.0_inf,CM-AvgEssential_1.0_inf * CM-CountClassDerived_0.0_inf,CM-AvgEssential_1.0_inf * CM-CountDeclClassVariable_0.0_inf,0.38786235,0.39938614,0.4084486,0.595219,1.0489403,-0.52562517,-0.52562517,-0.52562517,-0.52562517,-0.52562517
0.0,MIM-HourPerBrowsing_16.002963_70.65785 * CM-SumCyclomaticStrict_67.0_inf,CM-CountDeclClass_4.0_inf * CM-CountDeclInstanceMethod_-inf_1.0,MIM-TimeSpentBeforeEdit_0.315_25.366389 * HM-MaxCodeChurn_63.0_inf,MIM-NumEditEvent_8.0_36.0 * CM-CountDeclMethodPublic_-inf_1.0,CM-CountDeclClass_4.0_inf * CM-CountDeclMethod_-inf_1.0,CM-CountClassBase_-inf_1.0 * HM-NumOfAuthors_3.0_4.0,CM-MaxInheritanceTree_-inf_1.0 * HM-NumOfAuthors_3.0_4.0,CM-CountSemicolon_149.0_inf * CM-CountClassBase_-inf_1.0,CM-CountSemicolon_149.0_inf * CM-MaxInheritanceTree_-inf_1.0,CM-CountStmtDecl_91.0_inf * CM-CountClassBase_-inf_1.0,0.50383055,0.51395786,0.5379737,0.55137503,0.76944643,-0.65929896,-0.65929896,-0.6557159,-0.6557159,-0.63996667
0.0,HM-SumOfAddedLines_283.0_inf * HM-AvgOfRemovedLines_1.0_3.0,HM-SumOfRemovedLines_178.0_inf * HM-AvgOfRemovedLines_1.0_3.0,HM-MaxOfRemovedLines_73.0_inf * HM-AvgOfAddedLines_1.0_3.0,HM-SumOfRemovedLines_178.0_inf * HM-AvgOfAddedLines_1.0_3.0,HM-MaxOfAddedLines_99.0_inf * HM-AvgOfAddedLines_1.0_3.0,HM-AvgOfAddedLines_1.0_3.0 * HM-SumOfCodeChurn_98.0_inf,MIM-MaxTimeIntervalBrwsBrws_4339.3225_inf * CM-MaxCyclomaticStrict_12.0_inf,MIM-AvgTimeIntervalBrwsBrws_574.212037_inf * CM-CountLineCodeDecl_91.0_inf,MIM-AvgTimeIntervalBrwsBrws_574.212037_inf * CM-MaxCyclomaticStrict_12.0_inf,MIM-AvgTimeIntervalBrwsBrws_574.212037_inf * CM-CountStmt_202.0_inf,0.8195935,0.85012317,0.93117905,1.4435188,2.261473,-0.6746433,-0.5915108,-0.5704479,-0.5466125,-0.52864534
0.0,CM-MaxCyclomaticModified_2.0_3.0 * HM-AvgOfCodeChurn_0.363636_1.6,MIM-MaxTimeIntervalBrwsBrws_2898.446613_4339.3225 * MIM-MaxTimeIntervalBrwsEdit_-inf_0.884722,CM-CountDeclInstanceMethod_-inf_1.0 * HM-SumOfCodeChurn_4.0_24.0,HM-MaxCodeChurn_2.0_8.0 * HM-WeightedAge_87.35714_125.5,CM-AvgLine_-inf_0.166667 * HM-SumOfCodeChurn_4.0_24.0,CM-CountDeclMethodPublic_-inf_1.0 * HM-AvgOfAddedLines_6.0_12.0,HM-AvgOfAddedLines_6.0_12.0 * HM-WeightedAge_87.35714_125.5,MIM-HourPerBrowsing_-inf_0.127407 * MIM-NumParallelBrws_57.4_inf,CM-AvgEssential_1.0_inf * CM-AvgLineBlank_0.0_inf,CM-AvgEssential_1.0_inf * CM-CountDeclClassVariable_0.0_inf,0.45661783,0.4576559,0.4597429,0.4893793,0.5556571,-0.8355469,-0.6431327,-0.54379386,-0.52562517,-0.52562517
0.0,CM-AvgCyclomaticStrict_-inf_1.0 * HM-SumOfAddedLines_-inf_8.0,MIM-NumEditingDevelopers_-inf_1.0 * MIM-TimeSpentAfterEdit_-inf_0.356111,MIM-NumEditingDevelopers_-inf_1.0 * CM-CountClassBase_-inf_1.0,MIM-NumEditingDevelopers_-inf_1.0 * CM-MaxInheritanceTree_-inf_1.0,MIM-NumEditingDevelopers_-inf_1.0 * HM-Age_115.0_174.0,HM-MaxOfRemovedLines_-inf_2.0 * HM-NumOfRefactorings_1.0_inf,HM-SumOfRemovedLines_-inf_4.0 * HM-NumOfRefactorings_1.0_inf,MIM-NumInterruptions_16.382353_inf * CM-AvgCyclomaticModified_-inf_1.0,MIM-NumInterruptions_16.382353_inf * CM-AvgCyclomaticStrict_-inf_1.0,MIM-NumInterruptions_16.382353_inf * CM-AvgCyclomatic_-inf_1.0,0.5902099,0.6544329,0.9768671,0.9768671,0.9834458,-1.5163602,-0.9418538,-0.668038,-0.668038,-0.668038
0.0,CM-AvgLine_-inf_0.166667 * HM-SumOfCodeChurn_4.0_24.0,CM-CountDeclFunction_4.0_7.0 * CM-CountDeclMethod_-inf_1.0,CM-SumCyclomaticModified_6.0_14.0 * CM-CountDeclMethod_-inf_1.0,CM-SumCyclomatic_6.0_14.0 * CM-CountDeclMethod_-inf_1.0,MIM-HourPerEditing_40.635845_inf * HM-AvgOfRemovedLines_3.0_7.0,MIM-HourPerEditing_40.635845_inf * MIM-MaxTimeIntervalBrwsEdit_-inf_0.884722,MIM-HourPerEditing_40.635845_inf * MIM-AvgTimeIntervalBrwsEdit_-inf_0.253951,MIM-HourPerEditing_40.635845_inf * MIM-MaxTimeIntervalEditEdit_-inf_16.363333,CM-SumEssential_10.0_18.0 * CM-CountDeclMethodPublic_-inf_1.0,MIM-HourPerBrowsing_16.002963_70.65785 * MIM-MaxTimeIntervalBrwsBrws_-inf_1.522778,0.5556571,0.68560994,0.70405775,0.70405775,0.7447445,-0.86902076,-0.86902076,-0.84977496,-0.7531382,-0.6420284
