"MIM-HourPerBrowsing","MIM-NumEditEvent","MIM-NumRareBrws","MIM-TimeSpent","MIM-HourPerEditing","MIM-NumEditingDevelopers","MIM-NumRareEdit","MIM-TimeSpentAfterEdit","MIM-MaxTimeIntervalBrwsBrws","MIM-NumInterruptions","MIM-NumRepeatedEdit","MIM-TimeSpentBeforeEdit","MIM-MaxTimeIntervalBrwsEdit","MIM-NumParallelBrws","MIM-NumSelectionEvent","MIM-MaxTimeIntervalEditEdit","MIM-NumParallelEdit","MIM-TimeSinceLastTask","MIM-NumMultiTasks","MIM-RatioCodeUnderstandingEffort","MIM-NumRepeatedBrws","MIM-AvgTimeIntervalEditEdit","MIM-AvgTimeIntervalBrwsEdit","MIM-AvgTimeIntervalBrwsBrws","CM-AvgCyclomatic","CM-MaxCyclomaticStrict","CM-CountLine","CM-CountLineBlank","CM-RatioCommentToCode","CM-MaxCyclomaticModified","CM-AvgCyclomaticModified","CM-AvgEssential","CM-CountDeclFunction","CM-CountStmtExe","CM-CountStmt","CM-CountLineCodeDecl","CM-CountSemicolon","CM-CountLineCode","CM-AvgCyclomaticStrict","CM-CountLineCodeExe","CM-MaxCyclomatic","CM-CountLineComment","CM-CountDeclClass","CM-CountStmtDecl","CM-SumCyclomaticStrict","CM-SumCyclomatic","CM-SumCyclomaticModified","CM-SumEssential","CM-AvgLine","CM-AvgLineBlank","CM-AvgLineCode","CM-AvgLineComment","CM-PercentLackOfCohesion","CM-CountClassBase","CM-CountClassCoupled","CM-CountClassDerived","CM-CountDeclClassVariable","CM-CountDeclInstanceMethod","CM-CountDeclInstanceVariable","CM-CountDeclMethod","CM-CountDeclMethodAll","CM-CountDeclMethodDefault","CM-CountDeclMethodPrivate","CM-CountDeclMethodProtected","CM-CountDeclMethodPublic","CM-MaxInheritanceTree","HM-#ofBugFixing","HM-#OfRevision","HM-SumOfAddedLines","HM-SumOfRemovedLines","HM-MaxOfAddedLines","HM-MaxOfRemovedLines","HM-AvgOfAddedLines","HM-AvgOfRemovedLines","HM-NumOfRefactorings","HM-MaxCodeChurn","HM-SumOfCodeChurn","HM-AvgOfCodeChurn","HM-NumOfAuthors","HM-Age","HM-WeightedAge","Buggy"
70.65785,1,4,0.005833,0.002778,1,2,0,2898.446613,4,3,0.000556,1971.430457,11,1,2195.293948,7,3987.138056,3,0.785647,7,72.030794,29.140611,134.724028,2,8,168,25,1.27,5,2,1,6,30,54,23,40,63,3,32,5,80,2,24,20,13,13,11,0.375,0,0.375,0,0,2,2,0,0,1,0,1,8,0,0,0,1,1,8,18,15,3,12,1,0,0,0,12,12,0.666667,1,352,156.333328,0
196.389278,12,2,206.847222,170.3,1,1,1.450417,1651.016111,47,7.5,0.598889,1651.0175,29.5,20,1651.061667,17.5,3986.681667,4,0.735962,19.5,825.530833,412.79125,167.711167,2,6,122,22,1,4,2,1,5,17,39,21,27,50,2,19,4,50,2,22,14,11,11,5,0.375,0,0.375,0,0,2,3,0,0,1,0,1,8,0,0,0,1,1,5,12,0,0,0,0,0,0,0,0,0,0,0,293,0,0
57.950255,240,0.764706,310.528758,34.834715,2,0,273.764583,4681.133056,7.882353,4.529412,27.359792,1436.403056,10.235294,480,1588.984444,6.058824,617.695,5,0.885936,8.529412,57.993465,35.550157,123.493397,2,8,247,34,0.11,8,2,1,13,72,145,74,107,192,2,83,8,21,5,73,35,33,33,22,3,0,3,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,24,13,269,72,199,25,20,5,0,199,197,15.153846,2,53,44.427509,0
0.304405,286,0,121.0975,0.200873,2,0,10.891313,4055.318333,7.238095,3.428571,30.395732,4729.191389,8.809524,89,4729.198333,5.285714,1988.213889,1.619048,0.840748,5.857143,1727.605278,1099.385177,721.569444,6,20,299,18,0.53,17,6,3,6,84,150,64,116,194,7,95,17,102,1,66,43,37,37,21,2.307692,0.076923,2.153846,0.153846,6.615385,1,24,0,5,0,0,6,13,0,2,0,4,1,50,61,1233,1044,341,341,20,17,0,103,189,3.098361,5,21,34.737225,0
0.306563,10,0.071429,34.141429,0.12877,2,0,12.065,1969.421111,4.785714,1.785714,2.041898,2734.782222,72.928571,21,2734.818889,2.5,9072.099444,1.928571,0.825263,4.642857,675.599683,591.1725,313.25434,5,18,453,35,0.33,14,5,1,18,176,283,104,188,351,6,186,14,116,1,107,112,97,97,28,0.8,0,0.72,0.12,3.52,1,39,0,3,0,0,18,25,0,8,0,10,1,89,62,652,521,69,81,10,8,0,35,131,2.112903,6,6,93.105827,0
0.42,5,0,418.172172,0.268056,1,0,697.149605,10196.29139,12.727273,4.636364,55.880877,10196.27333,16.386364,10,10196.27333,8.363636,485.314167,3.613636,0.762467,10.5,3399.012222,2549.259167,2549.259097,2,11,677,55,0.43,8,2,1,36,179,334,153,241,441,2,197,10,190,3,155,107,103,100,68,0.9,0,0.9,0,3.3,2,10,0,0,3,3,3,10,0,0,0,3,1,16,78,38,16,16,7,0,0,0,13,22,0.282051,2,202,168.921051,0
0.748333,9,0,153.244921,0.341905,1,0,0.228571,0.9275,7.285714,16.285714,0.013492,0.882778,29.285714,13,145.106667,25.428571,19765.25444,8.285714,0.738371,25.285714,20.88377,0.131493,0.130868,1,2,107,14,0.5,2,1,1,7,30,52,21,40,62,1,32,2,31,2,22,11,11,11,7,0.5,0,0.5,0,0,2,4,0,0,1,0,1,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,130,0,0
18.899984,32,0,144.240154,10.73496,1,0,0.208673,120.478889,6.666667,14.777778,0.011389,95.419444,29.222222,50,95.444167,23.555556,19765.25444,6.666667,0.707401,24.777778,10.19006,7.723071,8.404518,1,2,125,14,0.61,2,1,1,10,24,56,30,41,69,1,26,2,42,2,32,14,14,14,10,0.555556,0,0.555556,0,0,2,6,0,0,2,0,2,9,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,130,0,0
20.506706,14,0,52.277569,20.92642,2,0,0.134479,2088.450833,8.125,18.875,0.007396,541.4575,39.625,44,541.459167,27.125,22842.98222,0.25,0.742898,31.5,92.029383,55.210019,104.38748,1,4,755,89,0.69,4,1,1,72,164,305,138,193,395,1,183,4,273,3,141,117,114,114,75,3,0,3,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,16,55,102,118,73,102,1,2,1,18,-16,-0.290909,4,260,155.57843,0
25.927245,9,0,78.402677,24.1425,1,0,0.361243,195.995,6.181818,13.272727,0.121257,286.113889,25.272727,16,286.113889,21.818182,19765.25444,8.318182,0.762758,20.5,40.911151,28.146717,25.801157,1,3,211,37,0.53,3,1,1,20,36,90,48,66,114,1,42,3,60,4,54,26,26,26,20,0.25,0,0.25,0,0,2,1,0,0,1,0,1,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,130,0,0
0.42057,16,0,97.097407,0.163032,1,0,0.154537,42.444167,13,24,0.007593,42.506944,52,22,42.515278,32.666667,22842.98222,0.333333,0.736574,41.333333,3.622106,2.434985,2.382865,1,4,274,36,0.45,4,1,1,23,70,127,57,86,164,1,74,4,74,2,57,39,38,38,23,1,0,1,0,0,1,2,0,0,3,2,3,3,1,0,0,2,1,6,8,165,116,80,57,20,14,0,23,49,6.125,2,145,182.242432,0
0.256574,5,0,97.012593,0.000278,1,0,0.154537,42.441111,13,24,0.007593,0.071944,52,10,0.072222,32.666667,22842.98222,0.333333,0.736574,41.333333,0.024815,0.020444,4.803364,1,4,151,19,1.16,4,1,1,9,21,49,26,34,61,1,26,4,71,1,28,16,16,16,12,0.333333,0,0.277778,0,4.888889,2,3,1,1,8,0,9,18,0,0,3,6,2,0,4,18,12,18,12,4,3,0,6,6,1.5,1,185,183,0
5.345726,12,0,84.469792,2.956429,1,0,0.165278,261.361944,14,27,0.005694,261.386944,56.25,25,261.899444,36.25,22842.98222,0.5,0.727639,44.5,43.967579,27.960606,23.790342,2,9,335,35,0.55,7,2,1,21,90,150,61,104,194,2,95,7,107,3,60,48,42,42,21,1.5,0,1.5,0,0,2,1,0,0,2,0,2,2,0,0,0,2,1,10,29,122,51,29,16,4,1,0,14,71,2.448276,4,124,146.737701,0
9.330461,24,0,44.635361,5.365909,2,0,0.110861,2067.847778,6.4,13.9,0.00525,241.318333,29.3,68,243.875833,19.2,19653.45278,0.3,0.744409,22.8,33.826641,19.670146,60.158286,1,10,1874,202,0.71,9,1,1,166,485,760,273,453,979,2,517,9,699,5,275,351,317,317,191,0.75,0,0.625,0,2.25,2,4,0,0,8,2,8,8,1,0,0,7,1,13,57,14,11,7,6,0,0,0,2,3,0.052632,2,260,162.357147,0
0.456574,9,0,127.147491,0.506736,1,0,0.273468,2.896111,5.78125,11.375,13.276353,2.896944,24.03125,14,2.904444,19.5625,19933.96167,8.59375,0.7452,17.875,0.914306,0.458264,0.306157,2,14,233,34,0.44,14,2,1,14,72,116,42,78,140,3,71,14,61,1,44,43,39,39,18,0.135135,0,0.121622,0.013514,1.148649,1,6,2,1,14,11,14,74,0,0,10,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,130,0,0
7.49392,13,0,141.160722,1.997469,1,0,0.180833,31.7725,6.1,13.1,0.017472,31.771667,26.4,26,31.913333,21.5,19765.25444,5.9,0.790742,21.8,5.432284,3.248019,2.748009,1,3,95,12,0.89,2,1,1,8,12,32,18,21,44,1,15,2,39,2,20,11,10,10,8,0.333333,0,0.333333,0,0,2,0,0,0,2,0,2,9,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,130,0,0
0.164444,1,0,73.401667,0.018611,1,0,0.045,0.135278,4,18.5,0.013194,1971.430457,42,2,2195.293948,26,25172.88083,0,0.766974,31,72.030794,29.140611,0.067639,1,8,156,15,0.88,7,1,1,9,28,59,32,42,76,1,29,7,67,1,31,17,16,16,9,0.084507,0,0.084507,0,1.169014,1,10,7,1,9,1,9,71,0,0,6,3,5,8,31,1,1,1,1,0,0,0,0,0,0,1,260,186,0
2.057449,6,0,93.840139,0.199333,1,0,0.099444,305.572778,12,32.5,0.00875,305.587778,65,15,305.61,42.5,25025.73667,0.5,0.738371,50,61.302056,34.056698,27.863788,1,3,547,61,0.51,3,1,1,56,141,252,113,165,321,1,147,3,165,5,111,84,84,84,62,3,0,3,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,6,30,61,65,49,63,2,2,0,10,-4,-0.133333,1,260,181.950821,0
3.307056,3,0,161.8175,0.019722,1,0,0.001389,16.400278,7,29,0.0175,16.362778,61,6,16.363333,38,25172.88083,0,0.766974,46,8.181667,4.100208,3.280944,1,3,300,29,1.21,3,1,1,16,48,100,53,83,123,1,52,3,149,1,52,22,21,21,18,0.112903,0,0.096774,0,0,1,15,7,0,16,0,16,62,0,0,15,1,4,8,32,3,1,3,1,0,0,0,2,2,0.0625,1,197,186,0
22.661528,10,0,156.810635,0.041825,1,0,0.228571,120.462222,7.285714,16.285714,0.013492,118.793889,29.285714,16,118.827778,25.428571,19765.25444,8.285714,0.738371,25.285714,20.746508,16.137994,14.52425,2,6,201,17,0.61,5,2,1,11,54,91,34,67,114,2,58,5,70,3,37,26,24,23,11,0.375,0,0.375,0,0,2,2,0,0,1,0,1,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,130,0,0
0.020208,2,0,84.942083,0.025833,1,0,0.099028,46.04,7.5,22.5,0.011389,0,54.5,4,2195.293948,32.5,25172.88083,0.5,0.736574,42.5,72.030794,0,11.51,1,1,47,6,1.16,1,1,1,3,6,16,10,12,19,1,6,1,22,1,10,3,3,3,3,0.027174,0,0.027174,0,0,1,2,18,0,3,0,3,184,0,0,2,1,3,6,14,37,34,27,25,2,2,0,3,3,0.214286,1,358,17.432432,0
0.005,1,0,97.586944,0.000556,1,0,0.154537,2898.446613,13,24,0.007593,1971.430457,52,4,2195.293948,32.666667,22842.98222,0.333333,0.736574,41.333333,72.030794,29.140611,134.724028,2,7,136,13,0.71,6,2,1,6,30,59,30,41,72,3,30,6,51,1,29,19,17,17,10,0.5,0,0.45,0,1.65,1,5,3,0,6,1,6,20,0,0,1,5,2,1,15,1,1,1,1,0,0,0,0,0,0,1,260,190,0
2.248438,4,0,106.235278,2.85625,1,0,0.131852,165.345556,10.666667,27,0.007593,188.485833,59.333333,12,188.493056,37.333333,25025.73667,0.666667,0.727639,46.333333,94.246528,62.831019,24.275069,4,6,93,10,0.57,5,4,1,3,25,45,18,35,53,4,27,5,30,1,20,14,12,12,3,0.695652,0.043478,0.652174,0,0,1,4,4,0,3,0,3,23,0,0,2,1,3,0,15,0,0,0,0,0,0,0,0,0,0,0,260,0,0
137.005992,5,0,596.864931,159.766019,1,0,35.694514,165.998333,21,10.375,23.814861,165.999444,30.25,10,166.015556,18.875,8437.867222,5.125,0.856418,22.375,104.410185,52.210509,44.752103,1,1,89,24,0.27,1,1,1,14,13,36,24,21,52,1,13,1,14,1,23,14,14,14,14,0.142857,0,0.142857,0,5.714286,1,0,0,0,14,6,14,14,0,0,0,14,1,17,8,9,6,4,1,1,0,0,3,3,0.375,2,147,51,0
0.308472,4,0,28.788507,0.000278,1,0,28.820222,2423.691944,5.5,2.125,0.119278,2423.691389,122.875,20,2195.293948,1.5,3424.584722,0.75,0.823322,4.5,72.030794,1211.845694,1211.845972,1,8,154,20,0.13,6,1,1,18,41,93,50,63,119,1,42,6,16,3,52,51,47,47,35,0.321429,0,0.321429,0,0,2,6,0,0,4,0,4,28,0,0,0,4,4,6,28,146,79,55,28,5,2,0,46,67,2.392857,5,29,143.342468,0
2.111995,106,0,210.764167,1.643611,2,0,68.946944,1650.698056,10,5.444444,12.010521,1819.783611,19.555556,61,1819.783611,9.666667,4672.351944,10.444444,0.827767,11.444444,283.466587,198.426722,180.388081,2,6,106,16,0.37,5,2,1,4,22,50,28,39,68,3,27,5,25,2,28,12,10,10,4,3,0,3,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,13,7,47,7,17,3,6,1,0,17,40,5.714286,2,60,37.38298,0
0.150444,3,0,1.224167,0.098611,1,0,13.452619,0.091389,4.333333,2.555556,0.030635,0.0925,6.333333,7,0.115556,4.666667,6360.06,5.555556,0.752783,4.444444,0.040741,0.021556,0.037722,1,1,40,8,0.83,1,1,1,2,4,15,11,12,18,1,4,1,15,1,11,2,2,2,2,2,0,2,0,25,1,0,0,1,2,1,2,2,0,0,0,2,2,10,4,5,2,4,1,1,0,0,3,3,0.75,2,46,36.599998,0
237.248056,2,0,339.782083,0.016389,1,0,3.654015,2898.446613,11.083333,5.833333,23.956338,1971.430457,127.083333,9,2195.293948,8.416667,1793.801389,1.666667,0.787854,11.666667,72.030794,29.140611,134.724028,2,18,493,75,0.57,14,2,1,23,106,194,90,145,267,2,130,14,153,5,88,106,96,96,58,0.375,0,0.375,0,0,2,6,0,0,1,0,1,16,0,0,0,1,2,37,26,420,261,112,78,16,10,1,100,159,6.115385,7,8,155.378571,1
2.347222,9,0,45.009957,1.013241,1,0,121.510154,0.271944,13.692308,3.307692,26.743549,0.253333,10.538462,15,0.258056,6.615385,942.723889,2.538462,0.865801,8.076923,0.091944,0.090648,0.112361,2,8,1544,210,0.43,6,2,1,97,366,728,346,527,944,2,412,6,402,16,362,225,202,202,138,1.5,0.125,1.375,0,0,2,6,0,0,1,0,1,8,0,0,0,1,1,55,54,1015,857,98,195,18,15,0,89,158,2.925926,3,89,91.777336,0
18.463611,1,0,506.82476,0.008611,1,0,291.096219,1635.768889,14.909091,5.954545,13.401991,1971.430457,83.409091,15,2195.293948,9.136364,1840.589167,2.636364,0.760685,12.454545,72.030794,29.140611,427.045764,3,27,684,57,1.7,22,3,2,17,122,172,49,114,234,4,140,22,398,1,50,76,64,59,49,0.625,0.041667,0.5,0.041667,3.416667,1,4,1,9,17,5,17,24,0,6,3,8,1,27,25,1413,1652,691,694,56,66,0,48,-239,-9.56,4,143,135.769989,0
16.697191,261,0,18.58125,0.023333,1,0,100.208333,3812.008333,25,7.375,81.601875,116.191667,22,110,116.71,13.375,1036.265556,4.25,0.825955,16.5,23.736667,14.835417,436.83787,2,9,791,82,0.27,7,2,1,62,201,380,207,252,564,2,249,7,151,12,179,142,126,126,78,0.5,0,0.5,0,0,2,2,0,0,1,0,1,8,0,0,0,1,1,3,8,5,5,3,3,0,0,0,0,0,0,2,29,12.4,1
90.470333,2,0,1675.249815,0.406389,1,0,1419.617315,450.687222,4.666667,3.333333,0.041481,0.58,7,8,0.704167,4.333333,1038.153333,1.333333,0.902672,5.666667,0.352083,0.197685,90.256056,1,2,128,11,3.03,2,1,1,5,4,21,17,16,29,1,7,2,88,1,17,8,8,8,8,0.181818,0,0.181818,0,3.636364,1,16,1,1,4,0,5,22,0,0,2,3,2,3,12,90,36,47,32,7,3,0,46,54,4.5,5,279,93.933334,0
0.124444,1,0,7.159444,0.000833,1,0,16.545556,2898.446613,9,3.666667,71.132407,1971.430457,57.333333,4,2195.293948,8.333333,1037.036111,2.333333,0.94637,9.666667,72.030794,29.140611,134.724028,1,3,220,22,1.08,3,1,1,18,32,65,39,41,95,1,34,3,103,2,33,25,25,25,18,0.2,0,0.2,0,0,0,0,3,0,5,0,5,5,5,0,0,0,0,3,4,22,13,10,11,5,3,0,10,9,2.25,2,138,77.63636,0
0.264537,2,0,48.140913,0.258611,1,0,2022.895889,0.002222,5.428571,3.428571,38.345,0.001389,6.714286,3,2195.293948,4.857143,6360.062222,12.285714,0.825701,5.428571,72.030794,0.000694,0.001111,2,3,52,9,0.54,3,2,1,2,8,21,12,16,28,2,11,3,15,2,13,4,4,4,2,3,0,3,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,6,2,10,5,10,5,5,2,0,5,5,2.5,1,57,40,0
0.026667,1,0,0.485,0.026944,1,0,0.142222,2898.446613,21,14,191.462778,1971.430457,22,1,2195.293948,20,10043.44667,20,0.825701,21,72.030794,29.140611,134.724028,2,3,52,9,0.54,3,2,1,2,8,21,12,16,28,2,11,3,15,2,13,4,4,4,2,3,0,3,0,0,2,2,0,0,1,0,1,1,0,0,0,1,1,6,2,10,5,10,5,5,2,0,5,5,2.5,1,57,40,0
0.22469,99,0.272727,160.132727,0.186458,2,0,129.517569,8108.700556,8.636364,5.818182,35.830069,8108.698889,19.545455,91,8108.722222,9.909091,165.2775,7.545455,0.794576,11.636364,1234.789097,705.59379,581.077353,2,12,627,117,0.13,8,2,1,36,226,354,124,275,454,2,254,8,58,9,128,85,76,76,40,13,2,11,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,31,14,114,62,68,24,8,4,0,44,52,3.714286,3,37,15.333333,0
157.430833,1,0,663.400536,315.455556,1,0,0.154425,1853.599167,19.642857,9.928571,256.497956,1971.430457,23.214286,6,2195.293948,16,10043.44667,5,0.74816,21,72.030794,29.140611,926.799583,2,8,169,21,0.12,7,2,1,9,48,100,51,78,134,2,62,7,16,4,52,21,20,20,11,11,0,11,0,0,2,1,0,0,1,0,1,1,0,0,0,1,1,61,28,112,216,19,143,4,7,0,17,-104,-3.714286,2,80,55.75,0
0.020417,1,0,1354.943294,0.000278,1,0,2.301905,0,39.142857,11.857143,41.003333,1971.430457,32,4,2195.293948,18.285714,6523.358611,11.571429,0.872717,19.714286,72.030794,29.140611,0,1,1,24,4,1.86,1,1,1,1,1,5,4,3,7,1,1,1,13,1,4,1,1,1,1,0.083333,0,0.083333,0,0,1,0,0,0,1,0,1,36,0,0,0,1,4,18,11,77,88,29,29,7,8,0,4,-11,-1,2,55,72.558441,0
0.136019,6,1.857143,257.960913,0.006389,2,1.428571,172.634167,9256.631111,14.285714,8.714286,47.762037,9256.630556,30,25,9256.628611,15.428571,743.526111,9.142857,0.816308,18,3100.016296,2325.015278,1550.010556,1,1,43,13,0.88,1,1,1,8,1,14,13,12,16,1,1,1,14,1,13,8,8,8,8,0.125,0,0.125,0,0,3,0,1,0,8,0,8,8,0,0,0,8,1,10,3,8,1,4,1,2,0,0,4,7,2.333333,2,60,45,0
138.94666,52,0.137755,346.031053,91.181415,5,0.020408,146.601806,9520.8775,10.94898,6.872449,61.636005,9520.878889,19.147959,100,9520.879722,10.183673,983.392778,8.362245,0.754097,11.765306,517.21888,344.802083,384.895317,2,12,209,34,0.17,11,2,1,12,51,119,69,88,150,2,52,11,26,4,68,26,25,25,12,3.5,0,3,0,0,1,4,0,0,2,0,2,2,0,0,0,2,2,66,32,174,159,96,82,5,4,0,16,15,0.46875,4,104,62.816093,1
445.583565,34,0,713.016852,545.572944,4,0,12.525362,9791.003056,21.166667,8.625,22.166667,9791.001944,20.583333,36,9790.995556,13.291667,643.120833,6.083333,0.719296,16.291667,1655.571889,1260.883397,910.638472,2,4,57,8,0.44,4,2,1,2,10,27,18,21,34,2,10,4,15,1,17,5,5,5,2,5.5,0.5,5,0,0,2,7,0,0,2,1,2,2,0,0,0,2,2,51,21,39,55,6,11,1,2,0,4,-16,-0.761905,3,139,59.923077,0
0.278355,10,0,227.426104,0.370069,3,0,220.363793,2017.497778,9.683333,6.366667,230.453601,2017.496389,14.825,23,2017.480278,10.7,6360.06,7.933333,0.712187,12.775,428.859653,343.089278,355.704573,5,14,132,14,0.18,8,4,4,5,40,71,31,50,104,6,54,12,19,1,31,31,26,20,20,3.6,0,3.4,0.2,8,2,11,0,0,5,2,5,5,1,0,0,4,1,95,44,321,305,130,130,7,6,1,130,16,0.363636,3,63,96.517136,0
0.256071,7,0,426.622401,0.139514,2,0,169.215432,614.348333,13.144231,7.663462,69.878729,690.365556,16,25,690.365833,12.019231,6523.358611,7.336538,0.756902,15.701923,217.58625,124.335,74.501468,1,3,74,13,0.32,2,1,1,7,12,33,24,23,47,1,13,2,15,1,21,12,9,9,7,0.571429,0,0.571429,0,12.142857,2,6,0,1,7,0,7,7,0,0,1,6,2,45,23,52,40,19,6,2,1,0,15,12,0.521739,2,116,54.076923,0
0.00125,32,0,65.783426,0.001111,1,0,144.862222,0.0975,3,0.333333,0.285972,1971.430457,8,34,2195.293948,1,777.78,1,0.998638,1,72.030794,29.140611,0.04875,5,9,60,5,0.45,9,5,3,2,18,32,14,21,38,5,18,9,17,1,14,10,10,10,6,0.40625,0,0.40625,0,1.5625,1,10,0,0,2,4,2,32,0,0,1,1,4,6,2,20,8,20,8,10,4,0,12,12,6,1,19,16,0
3.861667,17,0,1278.057556,40.635845,0,0,19.476333,2898.446613,7,4.4,0.102889,1971.430457,41.2,37,2195.293948,8.2,6483.590833,4,0.755197,10.8,72.030794,29.140611,134.724028,1,1,80,10,0.75,1,1,1,8,11,30,20,21,40,1,11,1,30,2,19,8,8,8,8,0.5,0,0.5,0,0,2,2,0,0,1,0,1,8,0,0,0,1,1,2,24,3,3,2,2,0,0,0,0,0,0,1,202,166,0
0.890944,132,0,443.425278,1.774087,1,0,346.365833,85.198333,3,2,0.006389,11.461389,2,95,11.520278,2,1679.53,0,0.657244,2,1.695317,0.992917,6.47513,3,8,350,40,0.39,7,3,1,13,91,165,74,113,227,4,96,7,88,1,74,54,47,47,13,1.461538,0.076923,1.153846,0.153846,5.307692,4,11,0,1,13,5,13,13,0,6,0,7,1,8,13,221,85,183,73,17,6,0,110,136,10.461538,2,227,149.859726,0
15.65631,111,0,442.077778,27.200625,1,0,346.365833,85.139444,3,2,0.006389,84.964722,2,42,84.965833,2,1680.879444,0,0.657244,2,24.190347,16.131944,13.843333,2,15,294,27,0.9,10,2,1,12,51,106,55,71,143,3,52,10,128,2,55,43,33,33,15,2.25,0,1.5,0.5,12.5,1,0,0,0,4,2,4,4,0,0,0,4,2,4,9,88,67,78,55,9,7,0,23,21,2.333333,3,227,154.840912,0
70.65785,1,0,159.401042,40.635845,0,0,0.090093,2898.446613,5.5,4.75,0.338241,1971.430457,253.5,3,2195.293948,9,12559.05778,2.5,0.868521,10.75,72.030794,29.140611,134.724028,1,1,15,1,2.5,1,1,1,1,0,3,3,2,4,1,0,1,10,1,3,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,90,0,0
0.796389,7,0,49.609394,0.087944,2,0,24.051759,571,2.909091,1.090909,4.015417,572.391944,91.363636,10,572.512222,1.909091,3424.584722,1.545455,0.936096,3.818182,140.285222,116.86463,114.560944,1,1,57,11,0.35,1,1,1,3,18,30,12,26,34,1,18,1,12,1,12,3,3,3,3,0.036545,0.003322,0.026578,0,0.109635,1,5,0,0,3,1,3,301,0,0,2,1,6,11,9,62,62,25,33,6,6,0,25,0,0,1,3,54.483871,0
26.947708,1,0,163.570046,0.036111,1,0,28.841833,47.832222,7.166667,3.5,4.807833,0,171.833333,6,2195.293948,6.833333,12559.05778,2,0.868521,9.666667,72.030794,0,14.211736,1,2,24,2,0.83,2,1,1,3,4,10,6,6,12,1,3,2,10,1,6,4,4,4,3,0.142857,0,0.142857,0,4.714286,1,0,3,0,3,1,3,14,0,0,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,252,0,0
1.555833,1,0,156.533667,40.635845,0,0,36.030694,0,4.6,3.8,0.282847,1971.430457,203.2,4,2195.293948,7.2,12559.05778,2,0.868521,9.8,72.030794,29.140611,0,1,1,23,4,1.11,1,1,1,2,2,6,4,3,9,1,2,1,10,1,4,2,2,2,2,0.333333,0,0.333333,0,0,1,0,0,0,2,0,2,9,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,90,0,0
14.987431,3,0,195.588889,23.998056,1,0,36.046181,47.49,8.2,3.4,5.942986,47.487778,12.4,5,47.488056,7.4,12559.05778,2,0.812793,8.8,23.744028,14.195208,14.196458,1,1,24,3,0.91,1,1,1,2,2,8,6,5,11,1,2,1,10,1,6,2,2,2,2,0.272727,0,0.272727,0,0,1,0,1,0,2,1,2,11,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,252,0,0
23.384637,16,0,366.355189,15.179222,1,0,16.539215,66.278611,11.178571,4.892857,135.805954,66.278056,13.357143,26,66.585833,8.75,6360.06,6.821429,0.777153,10.107143,7.546694,5.394722,5.810513,1,2,61,10,0.41,2,1,1,5,11,27,17,19,37,1,12,2,15,1,16,7,7,7,5,0.416667,0,0.416667,0,6.666667,2,3,0,1,5,0,5,12,0,0,0,5,3,49,18,122,125,50,32,6,6,0,36,-3,-0.166667,3,121,97.434425,0
0.343333,3,0,0.683333,0.270278,1,0,0.029444,0.489444,2,1,0.004167,0.360556,3,3,0.371389,3,9672.728889,0,0.963426,3,0.185694,0.163148,0.244722,1,1,87,23,0.19,1,1,1,2,26,51,25,48,54,1,26,1,10,1,25,2,2,2,2,0.492537,0.134328,0.358209,0,0,1,7,0,0,2,0,2,67,0,0,0,2,4,6,4,66,9,62,5,16,2,1,57,57,14.25,1,58,56.939392,0
4.295648,3,0,6.462778,0.000833,1,0,0.029444,12.880556,1,0.5,0.004167,1971.430457,1.5,5,2195.293948,1.5,3424.584722,0,0.963426,1.5,72.030794,29.140611,4.293611,1,1,103,13,1.5,1,1,1,9,10,26,16,16,36,1,10,1,54,1,16,9,9,9,9,0.02069,0,0.02069,0,0.689655,2,2,0,1,9,0,9,145,0,0,0,9,5,12,9,79,17,31,9,8,1,1,30,62,6.888889,1,65,55.06329,0
0.004236,5,0,0.036833,0.001111,2,0,0.036019,688.068611,0.4,0.4,0.003519,688.068889,1.4,10,688.071111,1,3424.584722,0.8,0.936841,1.4,344.035556,229.364352,172.023264,1,2,120,14,1.77,2,1,1,9,9,30,22,22,39,1,9,2,69,1,21,11,11,11,9,0.022059,0,0.022059,0,0.735294,4,5,7,1,9,0,9,136,0,0,2,7,4,36,18,171,264,56,90,9,14,1,43,-93,-5.166667,1,65,55.187134,0
